Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
dark (16).png_flip_v,Dark,252.68565452755905,467.7113894227787,261.6709522637795,481.6643933287866,0.46693189337303803,0.40123008628506224,0.4809232870876686,0.3887788840910712,5.513902559055118,8.031434062868126,5.482591043307086,8.646723293446588,5.958634913745962,6.151003375935174,5.918978590280879,6.239842070092729,0.00937923488395805,0.007777594388346441,0.010178918795337591,0.0077306608826126074,0.0968464500328125,0.08819067064234426,0.10089062788652667,0.087924176894712,0.9826175040687432,0.9680276787010733,0.9819821755414013,0.9670738641606179
dark (16).png_rot,Dark,394.50855068897647,666.8714737429475,399.97360974409446,695.4124868249737,0.6968191142928328,0.6753644317932108,0.6908932231783562,0.6744613121342561,6.157541830708663,7.347138694277387,6.455524114173228,7.50251100502201,3.666482784306801,3.825803642577096,3.7158570493527385,3.8252894477963504,0.23597295253672554,0.2293723282963957,0.23461712365319254,0.2299828905566423,0.4857704731009549,0.4789283122727197,0.4843729179601111,0.47956531417174275,0.9828954466454013,0.971156590140104,0.9826590060430336,0.9699221391693331
dark (16).png_scale,Dark,252.12180118110237,479.481678963358,260.88644192913387,463.7805195610391,0.45871816447495184,0.3818230948159927,0.46789977867061455,0.3912226918790351,5.515871062992126,8.667865335730673,5.529281496062992,8.044516089032179,5.980293737326231,6.272980636710819,5.954587721899586,6.1747857427229365,0.00920456626069502,0.007529488181922609,0.009723524024684769,0.00757583355330391,0.09594043079273211,0.08677262345879955,0.0986079308407025,0.08703926443452926,0.9826539921380835,0.9672185141812111,0.9820334223027379,0.9682919802944492
dark (160).png,Dark,173.97933070866142,420.54547709095425,211.74132627952756,321.67908735817474,0.38306231966694915,0.2989696038414463,0.3724829617187043,0.31563066827885344,5.886318897637795,10.23498046996094,6.873954232283465,8.59470518941038,6.447607747263805,6.767164839984293,6.489061422844918,6.68673648791843,0.0060781161601385705,0.004757266939048727,0.006260464791437396,0.0048998145612386464,0.07796227395438496,0.06897294352895726,0.079123098975188,0.06999867542488676,0.9872154826480485,0.9693317927703368,0.9844404558946787,0.9765415242193805
dark (160).png_flip_h,Dark,171.2864173228347,319.06212412424827,212.60826771653544,419.4467728935458,0.38498964851507234,0.31434278606414673,0.37129803869315525,0.29974951620431306,5.875492125984253,8.566247132494265,6.921874999999999,10.241242482484967,6.422816749189828,6.669031604184207,6.478859403833102,6.75380646165691,0.0064127310261456495,0.005078715036839832,0.006431031355715055,0.004929198214773143,0.08007952938264341,0.07126510392078182,0.08019371144743866,0.07020824890832375,0.9874273110633172,0.9767580917929853,0.9843938146495508,0.9694457684145951
dark (160).png_flip_v,Dark,173.85303887795277,322.1236902473805,212.53543307086613,422.22611445222896,0.38397849847618304,0.31468628642036706,0.3724192987451278,0.30210897188198566,5.891424704724409,8.611631223262448,6.8887795275590555,10.254386508773019,6.454723047149181,6.697583048784478,6.49326390614098,6.769478180732756,0.0061840488060858935,0.004930282227109188,0.0063532890127303695,0.00485088793353233,0.07863872332436414,0.07021596846237463,0.07970752168227518,0.0696483160854039,0.9872321452326916,0.9765224938813505,0.9843910172327236,0.96922685827015
dark (160).png_rot,Dark,343.3513779527558,665.6004712009425,389.6229084645668,629.9025358050716,0.6627350965086316,0.6345645916646131,0.6509352020036321,0.6415179780618205,6.570127952755903,8.784425568851137,7.374015748031494,7.956971913943827,3.8395519781465213,4.049142228559219,3.893072748180666,4.006423290908615,0.2370677235861307,0.23034602700118662,0.2365449608218552,0.2320231670657401,0.4868960090061642,0.4799437748332471,0.4863588806857085,0.4816878315524901,0.9844339409591201,0.9698957224128478,0.9823367416464214,0.9715102954231499
dark (160).png_scale,Dark,173.97933070866142,420.54547709095425,211.74132627952756,321.67908735817474,0.38306231966694915,0.2989696038414463,0.3724829617187043,0.31563066827885344,5.886318897637795,10.23498046996094,6.873954232283465,8.59470518941038,6.447607747263805,6.767164839984293,6.489061422844918,6.68673648791843,0.0060781161601385705,0.004757266939048727,0.006260464791437396,0.0048998145612386464,0.07796227395438496,0.06897294352895726,0.079123098975188,0.06999867542488676,0.9872154826480485,0.9693317927703368,0.9844404558946787,0.9765415242193805
dark (161).png,Dark,385.19974163385837,790.2692665385331,417.6863927165355,780.7023994047988,0.33374305454524344,0.25879956854497216,0.3269791069907776,0.2558731394920709,7.118417814960631,11.549073098146197,7.602362204724411,11.33492466984934,6.26766091957896,6.559472824880176,6.280684402541952,6.523228910306601,0.0071662440688162665,0.005654014222034272,0.0074116940226068,0.005710029214094015,0.08465367132508941,0.0751931793584649,0.08609119596455145,0.07556473525457504,0.980511076894441,0.9602401767564259,0.9788631962994041,0.960721403816675
dark (161).png_flip_h,Dark,378.75049212598424,769.2920825841652,411.3793061023623,776.8666997333996,0.333452175194629,0.25789134903986183,0.3307332571214168,0.26563892174966,7.085014763779528,11.287122574245148,7.581815944881891,11.49724099448199,6.238320516805535,6.49979913906559,6.253862186735822,6.530298326200418,0.007219224582492134,0.005778996615963347,0.007509433903145152,0.005741110000417039,0.08496602016389924,0.07601971202236527,0.08665698992663634,0.07577011284416196,0.9808185076757495,0.9612586571587471,0.9791628441981821,0.9608773731654203
